Date,Close/Last,Volume,Open,High,Low
03/20/2024,$256.88,13834340,$231.38,$256.96,$228.80
03/19/2024,$230.12,12928500,$223.24,$233.29,$216.16
03/18/2024,$239.62,9734544,$238.61,$244.05,$230.21
03/15/2024,$242.36,17256270,$225.06,$244.65,$222.83
03/14/2024,$233.67,18789300,$245.00,$248.27,$227.24
03/13/2024,$251.73,17329800,$253.36,$269.3899,$250.53
03/12/2024,$256.14,14666170,$257.835,$260.79,$242.09
03/11/2024,$254.17,20296430,$270.085,$271.65,$253.96
03/08/2024,$256.62,21883950,$246.00,$270.5476,$244.90
03/07/2024,$242.62,10609300,$240.00,$242.87,$235.50
03/06/2024,$238.55,17936730,$229.20,$239.90,$223.03
03/05/2024,$216.77,23863310,$230.00,$239.98,$215.40
03/04/2024,$229.15,23294870,$217.3901,$236.46,$212.2469
03/01/2024,$205.77,9297387,$202.70,$206.39,$196.0101
02/29/2024,$203.56,16237760,$206.46,$211.31,$193.88
02/28/2024,$200.80,25397120,$209.41,$212.22,$197.66
02/27/2024,$199.22,22679100,$205.18,$209.94,$192.09
02/26/2024,$193.94,22593710,$168.66,$196.95,$168.40
02/23/2024,$165.98,7191183,$167.38,$170.00,$160.66
02/22/2024,$170.91,9027267,$164.85,$171.99,$163.80
02/21/2024,$162.41,10689580,$164.25,$168.09,$161.19
02/20/2024,$173.30,16196520,$179.87,$181.31,$163.39
02/16/2024,$180.31,33233300,$189.05,$193.64,$178.80
02/15/2024,$165.67,22992820,$168.79,$172.82,$162.08
02/14/2024,$160.38,18041750,$151.83,$161.125,$150.40
02/13/2024,$140.39,9568838,$138.39,$143.75,$137.13
02/12/2024,$147.31,10977080,$141.10,$150.35,$140.985
02/09/2024,$141.99,15985060,$142.155,$144.55,$137.17
02/08/2024,$132.55,11315870,$127.218,$133.0499,$125.81
02/07/2024,$122.07,8985106,$119.68,$124.40,$114.51
02/06/2024,$119.79,6740590,$118.61,$120.895,$115.90
02/05/2024,$117.30,13067340,$128.70,$128.89,$115.80
02/02/2024,$129.22,6109963,$126.90,$130.13,$125.55
02/01/2024,$128.95,8464275,$128.75,$132.0676,$124.24
01/31/2024,$128.20,9838769,$129.09,$135.55,$127.57
01/30/2024,$130.82,8745746,$136.05,$136.70,$130.44
01/29/2024,$132.82,17813660,$127.09,$136.8892,$125.7957
01/26/2024,$125.20,13956350,$127.52,$128.10,$121.46
01/25/2024,$121.01,8166361,$122.38,$124.26,$118.92
01/24/2024,$121.34,9118913,$127.28,$127.97,$120.79
01/23/2024,$124.19,9737109,$122.41,$126.145,$120.33
01/22/2024,$128.21,12042650,$124.05,$131.7757,$122.50
01/19/2024,$124.75,16692650,$124.34,$124.82,$118.02
01/18/2024,$124.34,14519460,$133.25,$137.31,$123.93
01/17/2024,$133.86,8133091,$130.51,$134.26,$129.41
01/16/2024,$133.88,14789710,$129.435,$136.40,$126.88
01/12/2024,$130.78,20392800,$137.19,$141.07,$130.37
01/11/2024,$141.16,31754160,$159.19,$161.04,$140.01
01/10/2024,$151.29,18718220,$149.21,$153.4728,$143.15
01/09/2024,$151.99,12959730,$159.60,$159.99,$151.32
01/08/2024,$159.42,18125700,$157.80,$161.3789,$146.51
01/05/2024,$153.98,10875480,$152.67,$157.69,$151.09
01/04/2024,$155.60,14874270,$152.50,$161.28,$148.8058
01/03/2024,$152.24,18573800,$146.00,$156.25,$144.11
01/02/2024,$156.88,26549370,$173.023,$175.57,$155.35
12/29/2023,$173.92,19724380,$186.06,$187.25,$171.00
12/28/2023,$186.36,17276290,$179.31,$187.39,$177.75
12/27/2023,$185.24,15569910,$176.32,$186.97,$175.50
12/26/2023,$172.05,12544850,$174.80,$178.12,$169.05
12/22/2023,$175.48,15832870,$169.77,$178.6955,$167.90
12/21/2023,$168.03,12081480,$166.71,$170.17,$163.10
12/20/2023,$161.86,16021890,$164.73,$169.48,$160.07
12/19/2023,$161.16,13906760,$155.50,$162.09,$153.61
12/18/2023,$153.43,9959902,$144.81,$155.01,$144.00
12/15/2023,$147.90,11802290,$151.81,$151.92,$146.84
12/14/2023,$153.63,12095080,$152.10,$154.74,$149.10
12/13/2023,$150.46,12514890,$139.62,$150.65,$137.15
12/12/2023,$139.62,8303476,$139.89,$141.75,$135.99
12/11/2023,$138.02,12160380,$141.50,$142.87,$135.985
12/08/2023,$146.62,12023550,$136.19,$146.74,$135.85
12/07/2023,$136.19,9795672,$131.02,$138.48,$130.17
12/06/2023,$134.63,12584390,$142.50,$143.44,$134.115
12/05/2023,$140.20,18303390,$140.00,$147.86,$139.1762
12/04/2023,$141.09,21561900,$143.53,$146.30,$137.60
12/01/2023,$133.76,13693520,$126.39,$134.33,$125.88
11/30/2023,$124.72,14074010,$126.06,$127.14,$118.40
11/29/2023,$127.82,13908810,$127.82,$131.42,$126.30
11/28/2023,$128.27,17639130,$122.05,$129.26,$119.7005
11/27/2023,$119.77,14205950,$112.58,$121.46,$112.1828
11/24/2023,$115.54,11654560,$108.45,$116.94,$107.98
11/22/2023,$109.25,10356520,$106.17,$109.99,$103.36
11/21/2023,$105.49,9348226,$104.00,$106.0594,$101.34
11/20/2023,$106.10,10982260,$100.71,$106.46,$100.01
11/17/2023,$99.05,7373822,$97.00,$99.43,$94.90
11/16/2023,$96.92,7073846,$97.68,$97.89,$94.45
11/15/2023,$98.15,11968930,$93.92,$100.15,$93.07
11/14/2023,$92.09,10137690,$94.91,$95.32,$89.79
11/13/2023,$92.64,8860361,$91.78,$93.2677,$88.62
11/10/2023,$92.92,9853318,$94.40,$96.2185,$91.80
11/09/2023,$92.86,20941380,$92.90,$99.82,$91.3686
11/08/2023,$88.32,7286011,$88.80,$89.15,$84.69
11/07/2023,$89.07,6762266,$86.20,$89.49,$84.30
11/06/2023,$86.37,9881917,$86.815,$89.27,$84.09
11/03/2023,$85.80,12193530,$83.79,$88.34,$82.05
11/02/2023,$84.60,12596230,$81.71,$84.80,$80.81
11/01/2023,$77.81,6878582,$77.42,$79.41,$75.87
10/31/2023,$77.12,6334625,$73.60,$77.47,$73.56
10/30/2023,$73.60,6454608,$72.045,$74.08,$71.88
10/27/2023,$70.78,9010568,$76.45,$76.50,$70.42
10/26/2023,$74.61,8294499,$77.20,$79.16,$73.15
10/25/2023,$77.79,13773160,$83.51,$84.09,$77.40
10/24/2023,$82.07,23689530,$83.29,$89.40,$80.8891
10/23/2023,$77.21,13635690,$75.50,$80.73,$72.42
10/20/2023,$74.66,8423324,$74.64,$76.76,$73.50
10/19/2023,$73.10,5391198,$74.28,$76.165,$72.72
10/18/2023,$73.93,5123350,$76.88,$78.38,$73.78
10/17/2023,$77.46,7459543,$74.80,$79.12,$74.50
10/16/2023,$75.21,12608640,$77.61,$79.30,$73.355
10/13/2023,$73.43,6163592,$75.00,$75.19,$72.10
10/12/2023,$75.19,5338642,$77.04,$77.181,$74.45
10/11/2023,$77.35,6474139,$79.265,$80.4899,$75.60
10/10/2023,$79.62,5645077,$79.00,$82.0699,$77.9728
10/09/2023,$79.10,5631270,$76.52,$80.06,$76.50
10/06/2023,$78.46,7931250,$72.475,$78.95,$72.3183
10/05/2023,$74.62,6229265,$73.53,$75.48,$72.10
10/04/2023,$73.47,7613659,$73.20,$74.11,$70.41
10/03/2023,$72.48,5815497,$74.34,$75.65,$71.75
10/02/2023,$75.31,9709327,$78.55,$79.9494,$74.40
09/29/2023,$75.08,5747236,$76.75,$77.4999,$74.57
09/28/2023,$75.16,8252398,$72.59,$77.13,$71.51
09/27/2023,$71.52,5324560,$72.72,$73.48,$69.95
09/26/2023,$70.52,5168151,$71.74,$73.09,$69.71
09/25/2023,$71.75,5057460,$69.91,$72.36,$69.63
09/22/2023,$70.96,6321573,$75.49,$75.95,$70.81
09/21/2023,$74.42,6543911,$74.38,$75.1899,$72.8601
09/20/2023,$76.67,5467101,$78.62,$80.59,$76.56
09/19/2023,$78.13,7567368,$82.15,$82.40,$77.77
09/18/2023,$81.61,6246696,$83.80,$84.3489,$81.22
09/15/2023,$82.15,6272263,$82.74,$83.32,$79.95
09/14/2023,$83.45,7145133,$81.67,$84.10,$81.26
09/13/2023,$79.86,5925739,$81.89,$83.15,$79.6197
09/12/2023,$81.32,10519250,$82.015,$86.36,$80.54
09/11/2023,$80.62,7220697,$82.00,$83.20,$77.79
09/08/2023,$82.09,5689710,$81.64,$82.69,$80.35
09/07/2023,$81.79,6424048,$76.2682,$82.07,$75.4564
09/06/2023,$78.04,6636170,$77.38,$79.97,$76.75
09/05/2023,$77.50,4949006,$78.00,$79.29,$76.28
09/01/2023,$77.99,6676523,$80.00,$80.35,$77.15
08/31/2023,$79.60,8466425,$84.43,$84.57,$78.90
08/30/2023,$83.83,9448025,$83.56,$86.50,$82.5743
08/29/2023,$84.70,24067340,$73.50,$86.26,$73.17
08/28/2023,$73.71,4043754,$74.57,$74.71,$73.05
08/25/2023,$74.26,5136790,$74.32,$75.59,$72.41
08/24/2023,$73.66,5585704,$77.76,$78.0372,$73.38
08/23/2023,$77.78,6460850,$74.35,$78.17,$74.07
08/22/2023,$74.90,6336025,$76.69,$77.46,$74.02
08/21/2023,$75.28,7514932,$73.25,$76.0299,$72.1014
08/18/2023,$73.19,10011840,$72.34,$75.25,$72.25
08/17/2023,$75.56,9261576,$78.38,$79.1846,$75.40
08/16/2023,$79.00,10140200,$82.51,$82.85,$77.80
08/15/2023,$79.18,7397347,$81.15,$83.10,$79.1101
08/14/2023,$80.81,5753481,$80.04,$81.99,$78.91
08/11/2023,$81.01,5791118,$82.06,$83.48,$80.47
08/10/2023,$83.39,7697578,$85.00,$88.49,$82.51
08/09/2023,$84.34,7987133,$88.53,$88.90,$84.08
08/08/2023,$88.04,8986927,$87.09,$88.985,$84.55
08/07/2023,$85.96,10019500,$87.20,$87.30,$82.0901
08/04/2023,$87.31,13219580,$89.00,$94.29,$86.70
08/03/2023,$90.75,10438100,$89.00,$93.44,$88.46
08/02/2023,$90.43,10666180,$91.45,$95.4111,$88.05
08/01/2023,$94.15,11616440,$95.88,$95.95,$89.23
07/31/2023,$98.61,8492950,$94.75,$100.20,$94.59
07/28/2023,$94.76,7236581,$94.80,$96.92,$93.55
07/27/2023,$92.69,12232290,$102.59,$102.725,$91.80
07/26/2023,$99.75,6575750,$97.37,$101.32,$97.2774
07/25/2023,$97.68,7726033,$99.34,$102.59,$97.63
07/24/2023,$98.85,9764818,$99.23,$100.39,$95.7001
07/21/2023,$100.82,10481800,$102.57,$104.3337,$98.71
07/20/2023,$101.26,15274620,$109.26,$111.88,$100.37
07/19/2023,$110.15,15920840,$107.31,$111.0633,$105.081
07/18/2023,$104.59,17582050,$104.50,$109.8499,$101.90
07/17/2023,$105.55,19191350,$104.57,$109.48,$103.50
07/14/2023,$105.31,42266320,$106.68,$114.43,$101.22
07/13/2023,$107.00,65424440,$85.345,$109.21,$83.42
07/12/2023,$85.95,16752340,$89.00,$89.07,$84.45
07/11/2023,$89.15,35672130,$80.49,$92.15,$80.49
07/10/2023,$81.21,10739690,$79.08,$81.37,$76.55
07/07/2023,$78.72,13275510,$78.15,$81.19,$77.6202
07/06/2023,$78.10,11152250,$78.05,$78.4625,$74.52
07/05/2023,$78.35,14670030,$76.90,$79.93,$76.16
07/03/2023,$79.93,19672640,$73.20,$80.845,$73.01
06/30/2023,$71.55,24593990,$73.80,$74.97,$68.15
06/29/2023,$72.43,14730510,$72.03,$74.1781,$70.8294
06/28/2023,$70.75,23086220,$69.00,$74.3107,$69.00
06/27/2023,$69.89,25447370,$63.80,$70.3725,$62.84
06/26/2023,$61.94,20724090,$61.10,$66.16,$61.00
06/23/2023,$61.47,26088580,$56.85,$61.89,$55.75
06/22/2023,$57.49,12837370,$58.98,$59.28,$55.10
06/21/2023,$58.10,20569710,$58.90,$59.24,$56.8201
06/20/2023,$57.09,14143490,$55.90,$57.94,$53.63
06/16/2023,$55.59,13754210,$55.41,$56.28,$53.90
06/15/2023,$54.25,11801740,$52.71,$54.58,$50.93
06/14/2023,$53.90,11241240,$52.81,$54.79,$51.56
06/13/2023,$52.40,11560750,$51.80,$52.66,$50.52
06/12/2023,$50.56,12493100,$52.53,$52.93,$50.10
06/09/2023,$53.28,14394340,$55.00,$57.4199,$52.4827
06/08/2023,$54.90,12773650,$52.21,$55.05,$51.9647
06/07/2023,$53.26,18905530,$53.285,$54.00,$51.70
06/06/2023,$51.61,56259860,$47.10,$52.38,$46.43
06/05/2023,$58.705,26413170,$63.38,$64.4431,$55.81
06/02/2023,$64.55,8630810,$65.11,$65.2236,$62.0011
06/01/2023,$63.57,11729020,$61.80,$66.3599,$60.67
05/31/2023,$62.20,10112650,$59.30,$62.59,$59.212
05/30/2023,$61.17,14814240,$60.10,$63.38,$59.23
05/26/2023,$56.92,7804165,$56.86,$58.91,$56.63
05/25/2023,$56.87,7997440,$58.56,$59.14,$55.88
05/24/2023,$58.36,8198333,$57.78,$58.97,$56.60
05/23/2023,$59.10,12208240,$61.00,$63.25,$58.67
05/22/2023,$61.07,12683380,$56.89,$61.10,$55.90
05/19/2023,$56.78,12520680,$60.57,$61.47,$56.59
05/18/2023,$60.26,8330306,$60.47,$61.70,$58.60
05/17/2023,$61.04,8998361,$57.49,$61.305,$57.30
05/16/2023,$57.88,7867880,$58.68,$60.1099,$57.1433
05/15/2023,$60.77,9429328,$58.40,$61.30,$57.20
05/12/2023,$57.34,9110955,$60.89,$61.13,$56.77
05/11/2023,$60.35,8843509,$62.41,$63.11,$59.77
05/10/2023,$62.64,15481330,$61.45,$63.75,$59.89
05/09/2023,$60.21,9641197,$57.90,$60.24,$56.59
05/08/2023,$58.10,15259410,$55.90,$58.80,$54.61
05/05/2023,$58.24,25585630,$54.045,$58.58,$53.75
05/04/2023,$49.22,13044370,$48.72,$50.47,$47.6501
05/03/2023,$48.49,13325570,$50.15,$51.60,$48.31
05/02/2023,$51.32,16778440,$50.20,$52.14,$48.26
05/01/2023,$50.14,18437870,$53.17,$54.38,$48.45
04/28/2023,$53.79,11629810,$53.65,$54.52,$52.17
04/27/2023,$54.17,12010870,$54.67,$55.7227,$53.58
04/26/2023,$53.89,16761170,$59.51,$59.51,$53.60
04/25/2023,$55.55,14383350,$55.71,$56.09,$53.624
04/24/2023,$54.75,21135720,$58.96,$59.09,$54.08
04/21/2023,$59.04,13235110,$61.08,$61.45,$58.705
04/20/2023,$60.50,11452940,$63.23,$65.33,$60.17
04/19/2023,$64.44,10326960,$64.362,$65.9385,$63.40
04/18/2023,$67.26,14835520,$70.385,$71.79,$66.55
04/17/2023,$67.72,13344230,$67.12,$68.05,$64.90
04/14/2023,$69.91,12887230,$69.30,$71.70,$67.87
04/13/2023,$68.95,19718510,$69.89,$72.53,$68.05
04/12/2023,$67.84,16773430,$70.77,$72.02,$66.23
04/11/2023,$70.19,25348830,$68.09,$72.6075,$67.24
04/10/2023,$66.13,14391790,$61.37,$66.19,$59.66
04/06/2023,$61.44,11875180,$59.57,$62.74,$58.20
04/05/2023,$60.78,10788870,$62.54,$63.05,$59.22
04/04/2023,$62.54,11654420,$64.66,$65.40,$60.9501
04/03/2023,$63.61,14040300,$66.01,$68.3299,$62.70
03/31/2023,$67.57,15926630,$64.70,$68.5687,$63.93
03/30/2023,$64.16,11563090,$66.53,$67.17,$63.6825
03/29/2023,$65.30,17673750,$65.42,$68.63,$63.77
03/28/2023,$63.04,11635870,$62.32,$64.05,$61.11
03/27/2023,$62.54,23531290,$67.20,$67.60,$60.51
03/24/2023,$67.83,21641910,$64.18,$68.73,$63.53
03/23/2023,$66.30,43152800,$61.85,$70.00,$61.505
03/22/2023,$77.14,24463220,$84.25,$85.38,$76.86
03/21/2023,$83.99,22991860,$76.24,$85.05,$75.77
03/20/2023,$75.14,19026420,$76.76,$77.06,$72.87
03/17/2023,$74.98,31006180,$70.52,$76.80,$69.10
03/16/2023,$67.78,15522940,$64.40,$68.62,$63.12
03/15/2023,$64.47,20825700,$61.90,$66.29,$61.18
03/14/2023,$62.65,25167750,$65.45,$66.21,$61.10
03/13/2023,$59.17,31431950,$54.705,$61.10,$50.77
03/10/2023,$53.44,25743810,$56.39,$56.41,$51.57
03/09/2023,$58.09,20996600,$62.39,$64.12,$57.21
03/08/2023,$63.01,15427820,$61.20,$65.4638,$60.3509
03/07/2023,$61.89,15821520,$62.80,$64.66,$60.59
03/06/2023,$62.77,19826090,$64.60,$69.82,$62.64
03/03/2023,$64.51,17578960,$61.64,$65.56,$61.3822
03/02/2023,$63.70,18122710,$61.07,$63.90,$57.50
03/01/2023,$64.67,15827080,$65.30,$66.79,$63.09
02/28/2023,$64.83,24843890,$59.675,$67.50,$59.4201
02/27/2023,$58.96,13043040,$59.94,$60.9696,$58.1701
02/24/2023,$58.44,14546160,$60.88,$61.59,$56.80
02/23/2023,$62.36,16698490,$63.96,$64.6473,$59.8908
02/22/2023,$61.18,32937550,$62.50,$67.48,$57.35
02/21/2023,$62.07,19845680,$63.32,$66.87,$61.85
02/17/2023,$65.20,23252180,$64.94,$67.90,$61.51
02/16/2023,$65.59,31704830,$65.90,$73.30,$63.91
02/15/2023,$69.34,25726720,$60.21,$69.46,$59.46
02/14/2023,$59.03,23945790,$56.33,$61.08,$55.0319
02/13/2023,$56.40,14435890,$55.52,$57.0899,$53.66
02/10/2023,$57.09,17359920,$58.255,$61.7384,$55.97
02/09/2023,$59.63,23920250,$68.49,$68.93,$59.00
02/08/2023,$69.44,11626530,$70.83,$73.97,$68.30
02/07/2023,$71.42,19819660,$73.43,$73.4801,$67.30
02/06/2023,$74.59,17998390,$73.18,$75.98,$70.52
02/03/2023,$74.63,37125520,$73.72,$87.63,$73.02
02/02/2023,$81.46,43911170,$68.46,$85.54,$68.31
02/01/2023,$65.70,18840780,$59.08,$66.215,$56.65
01/31/2023,$58.48,14751640,$57.70,$60.44,$55.91
01/30/2023,$56.16,14553910,$60.01,$61.86,$55.6715
01/27/2023,$61.37,24431000,$52.94,$62.29,$52.41
01/26/2023,$53.02,12614910,$56.06,$56.10,$51.9655
01/25/2023,$52.76,13343570,$51.50,$53.408,$49.60
01/24/2023,$53.555,12413940,$54.202,$56.47,$53.3412
01/23/2023,$55.96,17736410,$55.00,$56.69,$53.21
01/20/2023,$55.16,15433940,$50.38,$55.19,$48.80
01/19/2023,$49.42,14073270,$49.21,$51.00,$47.92
01/18/2023,$50.21,24905710,$54.22,$57.3292,$50.00
01/17/2023,$54.14,23521230,$53.31,$54.98,$50.70
01/13/2023,$49.98,22437770,$46.24,$50.63,$45.38
01/12/2023,$47.55,20514690,$45.145,$47.65,$41.67
01/11/2023,$43.79,16152710,$41.96,$43.84,$40.6304
01/10/2023,$43.23,24496650,$37.76,$43.29,$37.74
01/09/2023,$38.27,18904120,$35.19,$39.38,$34.72
01/06/2023,$33.26,15527840,$33.67,$33.75,$31.55
01/05/2023,$33.53,16934520,$34.71,$35.26,$32.75
01/04/2023,$37.70,17737390,$34.59,$38.50,$34.54
01/03/2023,$33.60,8514288,$36.49,$36.93,$33.3709
12/30/2022,$35.39,8397944,$33.962,$35.87,$33.63
12/29/2022,$34.78,7675479,$33.455,$35.33,$33.37
12/28/2022,$32.53,7839732,$32.58,$33.48,$31.83
12/27/2022,$32.65,10940800,$34.50,$34.56,$32.44
12/23/2022,$35.49,8222704,$34.77,$35.98,$33.67
12/22/2022,$34.59,10335670,$34.93,$35.3465,$32.95
12/21/2022,$35.15,6998619,$35.31,$36.10,$34.7963
12/20/2022,$34.97,9833235,$34.75,$36.858,$34.35
12/19/2022,$35.17,11168300,$35.97,$36.68,$34.51
12/16/2022,$36.60,18247430,$37.40,$38.01,$34.71
12/15/2022,$37.98,12013420,$38.95,$39.60,$37.44
12/14/2022,$40.19,16117600,$39.41,$41.90,$38.82
12/13/2022,$38.69,20558270,$46.01,$46.33,$38.50
12/12/2022,$42.60,9962641,$39.98,$42.65,$39.65
12/09/2022,$40.24,10030230,$41.60,$42.32,$40.15
12/08/2022,$42.81,9361800,$41.56,$43.8999,$40.30
12/07/2022,$41.26,10824530,$41.88,$43.20,$40.55
12/06/2022,$42.41,12156150,$45.60,$46.65,$41.73
12/05/2022,$46.00,11228350,$47.98,$49.85,$45.63
12/02/2022,$47.67,10372090,$43.97,$47.70,$43.73
12/01/2022,$45.27,11579370,$45.82,$47.19,$44.44
11/30/2022,$45.73,15562750,$43.71,$45.8799,$41.51
11/29/2022,$43.11,9090624,$42.91,$44.65,$42.70
11/28/2022,$42.51,10518520,$43.30,$44.899,$42.02
11/25/2022,$44.28,6451508,$44.76,$45.2365,$43.70
11/23/2022,$45.57,14665810,$43.85,$46.17,$42.2057
11/22/2022,$43.39,20783080,$42.35,$44.40,$41.61
11/21/2022,$41.23,22381980,$43.60,$44.6439,$40.61
11/18/2022,$45.26,20287260,$48.80,$49.00,$44.31
11/17/2022,$48.79,17974650,$46.67,$49.97,$45.18
11/16/2022,$48.83,24054680,$52.83,$54.03,$48.00
11/15/2022,$55.53,14805290,$55.00,$58.00,$54.60
11/14/2022,$53.22,16150900,$55.695,$55.74,$52.60
11/11/2022,$57.46,30584530,$47.50,$58.29,$46.25
11/10/2022,$50.92,30695390,$51.04,$53.93,$49.02
11/09/2022,$45.98,42274170,$47.09,$49.6899,$44.62
11/08/2022,$50.83,61868170,$54.50,$58.4499,$47.69
11/07/2022,$56.97,13659110,$60.00,$60.99,$54.22
11/04/2022,$58.82,18901360,$60.40,$63.43,$56.40
11/03/2022,$55.80,14238790,$59.40,$61.88,$55.75
11/02/2022,$60.71,12700860,$63.395,$66.21,$60.55
11/01/2022,$63.29,8238178,$69.00,$69.71,$63.13
10/31/2022,$66.25,10648410,$72.37,$74.65,$66.145
10/28/2022,$72.07,7372115,$72.00,$73.72,$69.35
10/27/2022,$72.47,5967614,$74.51,$75.65,$71.51
10/26/2022,$73.81,14148190,$75.28,$78.29,$73.1001
10/25/2022,$75.05,14446940,$67.01,$75.40,$66.96
10/24/2022,$66.39,8111715,$67.40,$68.15,$63.68
10/21/2022,$66.38,9156365,$63.40,$66.63,$61.70
10/20/2022,$63.59,8938669,$63.14,$67.43,$62.70
10/19/2022,$63.19,8601141,$64.82,$66.89,$62.5518
10/18/2022,$66.21,13874740,$72.90,$73.90,$65.30
10/17/2022,$69.17,11263270,$66.48,$70.95,$66.34
10/14/2022,$63.59,13711600,$71.85,$73.79,$63.38
10/13/2022,$69.26,18341960,$63.66,$69.63,$61.06
10/12/2022,$69.95,8998949,$69.74,$71.85,$67.82
10/11/2022,$70.16,17705650,$67.61,$72.69,$65.025
10/10/2022,$67.04,7713993,$67.58,$69.26,$65.4301
10/07/2022,$67.00,11427930,$70.85,$71.10,$65.50
10/06/2022,$73.91,11103660,$73.07,$76.2774,$71.3405
10/05/2022,$72.97,9222677,$71.80,$73.4782,$69.28
10/04/2022,$74.50,11881430,$69.09,$74.63,$69.08
10/03/2022,$65.95,10949180,$64.95,$67.86,$61.92
09/30/2022,$64.49,10210280,$61.25,$67.59,$61.0737
09/29/2022,$61.94,11508190,$64.62,$65.03,$60.26
09/28/2022,$67.31,8482667,$62.80,$67.74,$62.76
09/27/2022,$63.05,11860470,$65.29,$67.55,$61.8842
09/26/2022,$62.28,9562579,$62.98,$66.33,$62.18
09/23/2022,$61.88,10932910,$61.56,$63.15,$59.4347
09/22/2022,$62.94,11156950,$67.40,$68.98,$62.31
09/21/2022,$67.64,12344590,$68.90,$72.24,$67.4301
09/20/2022,$67.94,7974478,$68.09,$69.80,$66.17
09/19/2022,$69.93,13135270,$71.88,$72.54,$67.00
09/16/2022,$74.00,17088970,$75.15,$76.3699,$73.5982
09/15/2022,$77.23,10950140,$77.63,$82.00,$76.625
09/14/2022,$78.70,10840700,$75.30,$79.20,$74.11
09/13/2022,$75.25,11235330,$75.34,$78.09,$74.35
