Date,Close/Last,Volume,Open,High,Low
12/29/2022,$27.49,1200032,$27.37,$27.88,$26.30
12/28/2022,$27.42,950873,$29.05,$29.79,$27.27
12/27/2022,$29.00,376721,$30.81,$30.81,$28.97
12/23/2022,$30.85,266250,$31.28,$31.40,$30.59
12/22/2022,$31.50,424136,$31.45,$32.20,$31.15
12/21/2022,$31.50,480226,$30.00,$31.60,$29.61
12/20/2022,$30.00,337736,$29.05,$30.20,$29.01
12/19/2022,$29.20,311500,$29.44,$30.33,$29.01
12/16/2022,$29.83,537602,$29.63,$30.80,$29.36
12/15/2022,$30.53,1366107,$30.83,$30.83,$28.875
12/14/2022,$31.70,961698,$31.62,$32.87,$29.981
12/13/2022,$31.70,690330,$34.21,$34.21,$30.72
12/12/2022,$31.685,855853,$34.00,$34.20,$30.89
12/09/2022,$34.36,593771,$36.30,$38.19,$34.07
12/08/2022,$36.31,604297,$35.10,$37.34,$35.10
12/07/2022,$35.25,528124,$34.79,$36.37,$34.75
12/06/2022,$35.18,573286,$35.80,$35.80,$34.63
12/05/2022,$34.88,957873,$36.288,$36.6046,$34.32
12/02/2022,$34.07,262882,$32.89,$34.75,$32.51
12/01/2022,$33.38,241273,$34.62,$34.70,$33.21
11/30/2022,$34.30,703213,$32.69,$34.81,$32.20
11/29/2022,$31.72,479301,$30.76,$32.70,$30.5101
11/28/2022,$30.33,393465,$30.01,$31.35,$29.99
11/25/2022,$30.47,393017,$31.03,$31.29,$29.52
11/23/2022,$31.51,719426,$29.50,$31.57,$29.23
11/22/2022,$29.50,336832,$28.81,$29.98,$28.54
11/21/2022,$28.93,640760,$28.54,$29.25,$27.73
11/18/2022,$29.48,673999,$28.66,$29.95,$28.02
11/17/2022,$29.04,698522,$29.26,$29.9799,$28.31
11/16/2022,$30.34,796440,$31.13,$31.32,$29.51
11/15/2022,$31.97,1461814,$35.15,$35.46,$30.31
11/14/2022,$35.04,560438,$34.65,$35.06,$32.81
11/11/2022,$34.76,856196,$36.00,$37.25,$34.61
11/10/2022,$35.51,679040,$36.03,$36.47,$34.49
11/09/2022,$34.71,567703,$35.94,$36.48,$34.31
11/08/2022,$35.66,827049,$33.59,$36.60,$33.52
11/07/2022,$33.56,515663,$35.15,$35.45,$33.22
11/04/2022,$34.70,465213,$35.28,$35.64,$33.57
11/03/2022,$33.26,569868,$33.05,$35.5588,$32.26
11/02/2022,$33.25,592501,$35.475,$35.58,$33.17
11/01/2022,$35.39,954868,$36.19,$36.59,$33.64
10/31/2022,$35.74,2109819,$36.17,$39.93,$35.63
10/28/2022,$36.50,647661,$37.40,$38.46,$36.34
10/27/2022,$37.46,566432,$36.07,$37.71,$35.74
10/26/2022,$36.26,711633,$37.00,$37.00,$36.00
10/25/2022,$36.77,940140,$35.17,$36.875,$34.64
10/24/2022,$34.91,791909,$35.60,$35.60,$33.25
10/21/2022,$35.48,796243,$33.97,$35.9198,$33.34
10/20/2022,$33.59,727004,$33.83,$34.71,$33.21
10/19/2022,$33.83,893757,$33.35,$34.32,$32.235
10/18/2022,$33.35,983130,$32.00,$33.72,$31.36
10/17/2022,$31.37,1353409,$29.57,$31.9618,$29.57
10/14/2022,$29.47,994826,$30.94,$31.3338,$28.09
10/13/2022,$30.55,782638,$28.34,$30.86,$27.98
10/12/2022,$29.20,412770,$28.50,$29.60,$27.70
10/11/2022,$28.50,535708,$27.94,$29.28,$27.21
10/10/2022,$28.57,645054,$27.91,$28.79,$26.43
10/07/2022,$28.30,713423,$29.19,$29.205,$27.94
10/06/2022,$29.41,545002,$29.71,$30.09,$29.03
10/05/2022,$29.53,773584,$29.60,$29.76,$28.01
10/04/2022,$29.81,1192965,$28.82,$30.49,$28.80
10/03/2022,$28.02,535518,$28.00,$28.29,$26.88
09/30/2022,$27.19,594695,$26.05,$27.60,$25.5835
09/29/2022,$26.11,1199998,$26.45,$26.45,$24.31
09/28/2022,$26.45,593421,$25.20,$26.90,$24.49
09/27/2022,$25.04,541654,$24.96,$25.51,$24.45
09/26/2022,$24.18,658312,$24.07,$25.55,$23.86
09/23/2022,$24.70,866250,$26.23,$26.55,$23.77
09/22/2022,$26.33,591390,$27.46,$27.88,$26.00
09/21/2022,$27.09,926409,$26.30,$28.6448,$25.68
09/20/2022,$26.20,397192,$27.00,$27.20,$25.9484
09/19/2022,$27.10,755375,$25.03,$27.25,$24.66
09/16/2022,$25.63,2147720,$26.54,$27.1052,$25.4101
09/15/2022,$27.25,1434314,$29.01,$29.50,$26.36
09/14/2022,$28.87,1169796,$27.87,$29.25,$27.60
09/13/2022,$27.52,1161470,$27.22,$28.92,$27.05
09/12/2022,$27.81,1691878,$25.39,$28.64,$25.38
09/09/2022,$24.96,579402,$25.08,$25.26,$23.43
09/08/2022,$24.72,573426,$23.98,$25.00,$23.8747
09/07/2022,$23.59,314673,$23.01,$23.86,$22.73
09/06/2022,$22.91,401154,$23.35,$23.9799,$22.57
09/02/2022,$22.39,495506,$21.40,$22.78,$20.93
09/01/2022,$21.29,948543,$23.03,$23.03,$20.15
08/31/2022,$23.09,402544,$21.95,$23.2227,$21.91
08/30/2022,$22.22,407285,$23.11,$23.68,$21.97
08/29/2022,$23.10,676750,$23.11,$23.9775,$22.14
08/26/2022,$24.17,854520,$25.01,$25.24,$23.51
08/25/2022,$24.91,536867,$25.32,$25.59,$24.02
08/24/2022,$25.00,1070280,$23.35,$25.25,$22.56
08/23/2022,$23.38,906337,$21.77,$23.71,$21.77
08/22/2022,$21.80,668624,$19.13,$22.49,$19.12
08/19/2022,$19.70,483047,$20.332,$20.48,$19.115
08/18/2022,$21.00,376949,$21.41,$22.1686,$20.85
08/17/2022,$21.49,415116,$21.72,$22.00,$21.04
08/16/2022,$22.05,408548,$22.65,$22.96,$21.77
08/15/2022,$22.84,434371,$23.25,$23.28,$22.60
08/12/2022,$23.44,693056,$22.10,$23.515,$21.64
08/11/2022,$21.93,576021,$22.69,$23.298,$21.78
08/10/2022,$22.47,625820,$21.69,$23.07,$21.50
08/09/2022,$21.21,524497,$20.97,$21.72,$19.91
08/08/2022,$20.89,648797,$20.41,$20.97,$19.51
08/05/2022,$20.11,767321,$18.91,$20.12,$18.53
08/04/2022,$18.99,319899,$18.38,$19.00,$18.0159
08/03/2022,$18.20,289458,$18.01,$18.33,$17.55
08/02/2022,$17.84,178675,$17.90,$18.20,$17.61
08/01/2022,$18.00,173392,$17.64,$18.47,$17.19
07/29/2022,$17.64,346663,$17.69,$17.9329,$17.17
07/28/2022,$17.71,301248,$16.40,$17.81,$16.345
07/27/2022,$16.40,297642,$16.02,$16.50,$15.8506
07/26/2022,$16.02,95539,$16.00,$16.18,$15.59
07/25/2022,$15.89,119126,$15.22,$15.89,$14.90
07/22/2022,$14.99,218579,$16.19,$16.19,$14.91
07/21/2022,$16.03,319661,$15.17,$16.03,$15.085
07/20/2022,$15.12,186845,$14.46,$15.18,$14.46
07/19/2022,$14.44,294457,$15.12,$15.2499,$14.28
07/18/2022,$14.93,313229,$15.15,$15.44,$14.75
07/15/2022,$14.37,216141,$13.73,$14.40,$13.73
07/14/2022,$13.65,270167,$14.17,$14.24,$13.64
07/13/2022,$14.46,272623,$14.05,$14.73,$14.0001
07/12/2022,$14.30,229017,$14.20,$14.75,$14.10
07/11/2022,$14.57,155525,$15.05,$15.35,$14.45
07/08/2022,$15.46,201519,$14.90,$15.55,$14.82
07/07/2022,$15.29,246426,$14.12,$15.41,$14.12
07/06/2022,$13.83,496256,$14.37,$14.65,$13.28
07/05/2022,$14.38,388995,$14.77,$14.77,$13.31
07/01/2022,$14.78,312319,$15.17,$15.17,$14.26
06/30/2022,$15.40,675795,$15.36,$15.62,$14.68
06/29/2022,$15.58,1634038,$16.34,$16.47,$14.93
06/28/2022,$16.36,324394,$16.72,$17.327,$16.14
06/27/2022,$16.65,395442,$16.10,$16.84,$16.10
06/24/2022,$16.10,479984,$16.22,$16.3488,$15.80
06/23/2022,$15.94,1091455,$17.51,$18.06,$15.61
06/22/2022,$17.05,348345,$16.10,$17.20,$15.40
06/21/2022,$15.92,217571,$15.45,$16.33,$15.45
06/17/2022,$15.41,390083,$15.42,$15.64,$14.50
06/16/2022,$15.17,382459,$15.58,$15.82,$14.9209
06/15/2022,$15.84,590975,$15.92,$16.38,$15.1301
06/14/2022,$15.86,570258,$16.27,$16.28,$15.40
06/13/2022,$15.57,411787,$16.28,$16.3762,$15.32
06/10/2022,$17.03,294132,$16.00,$17.06,$15.62
06/09/2022,$16.27,428005,$17.47,$17.58,$16.24
06/08/2022,$17.55,223144,$17.51,$18.20,$17.3101
06/07/2022,$17.58,253055,$17.12,$17.84,$17.01
06/06/2022,$17.37,224122,$18.34,$18.34,$16.9408
06/03/2022,$18.07,451100,$16.85,$18.21,$16.12
06/02/2022,$17.24,382693,$15.22,$17.45,$15.19
